0.0195236,0.169944,0.114962,-0.0979112,-0.122521,-0.0907223,-0.159706,-0.017174,-0.0857788,-0.0868521,0.0194906,-0.0045178,-0.117307,-0.159095,-0.039333,0.0146768,0.0206166,0.192424,0.0472552,0.123871,-0.00722417,-0.0544531,0.137452,0.0794255,0.0715668,-0.168794,-0.0505122,0.0509464,-0.0396539,-0.0176374,-0.036863,-0.0044687,-0.0222429,-0.22528,0.0105078,0.0979646,-0.035538,-0.0709057,0.00716087,0.112369,-0.00848741,0.113187,0.169366,0.00169235,-0.0453013,-0.00718929,-0.010406,0.0169239,-0.0312098,-0.0360752,0.0326754,-0.0115577,-0.00279292,0.068767,-0.168944,0.0130586,-0.0693594,0.0982188,-0.0116262,-0.0256442,-0.0359523,-0.00321225,0.0628099,-0.261807,0.0056079,0.0997658,0.0166527,-0.0181239,0.215355,-0.0531949,-0.0162991,0.083689,-0.033759,-0.0309103,0.0758133,0.074459,0.143996,0.0715585,-0.0686357,0,
-0.0445065,-0.211038,0.220894,0.0388032,-0.056817,-0.104245,0.0187843,-0.0228868,-0.10684,0.0399094,-0.0215594,0.0235451,-0.114127,-0.00440566,0.0621897,-0.0561966,0.15757,-0.0176592,0.0806905,0.00898487,0.017006,-0.132211,-0.138522,-0.142564,-0.0154415,-0.0375407,0.090753,0.0528484,-0.138157,0.217628,-0.045107,0.107553,-0.00528027,0.0412198,0.127898,-0.0219256,0.0667395,0.0498341,0.0692162,0.0344505,-0.0385775,0.0311398,-0.10431,-0.0152981,0.0689732,-0.0129226,-0.0839875,0.0896004,0.275804,-0.0424694,-0.245259,-0.00477219,-0.116291,-0.223557,0.0701107,-0.126549,0.0390911,-0.00645563,0.0506844,0.0041058,0.0182147,-0.0154727,0.205757,0.0938089,-0.00968895,-0.0893914,-0.150265,-0.0173081,-0.0844861,-0.069366,-0.0716492,-0.0491623,0.120177,0.0889707,-0.155635,-0.093557,0.0848206,-0.16888,-0.0575443,0,
0.00576992,0.115828,-0.104208,0.0455828,0.0336343,-0.0927933,-0.126788,-0.0679378,0.0173199,0.0222797,0.0422032,0.145088,0.0181467,-0.102539,-0.175774,0.0459279,-0.0460679,0.0543475,0.0664423,0.11376,0.0221539,-0.0166391,-0.0413686,0.24778,-0.00424202,0.0609618,-0.144444,0.0339361,0.00941021,0.000179086,0.0425652,-0.114867,0.130699,0.228797,-0.169023,0.0237498,0.125136,0.0215695,0.00660038,-0.0601206,0.0066252,-0.118081,0.102189,0.23268,-0.0871878,-0.0992987,0.0614039,0.103865,-0.0508916,0.154467,-0.00229112,-0.0965537,0.0638422,0.0621213,0.036296,0.0669291,0.0783918,-0.074599,0.0278815,0.0124641,0.0627118,-0.0504124,-0.100521,-0.0191612,0.0591256,0.112876,-0.14449,0.188954,-0.0423185,0.00314486,0.0692824,-0.00754949,0.0701353,-0.0601438,0.00771543,-0.106544,0.0527479,0.126338,0.00273546,0,
0.0448415,-0.0848149,0.0149797,0.101783,-0.00902137,0.0291773,-0.0341589,-0.117402,-0.271653,-0.227884,0.0370115,0.0414492,0.104975,-0.0365343,-0.083759,-0.0177321,-0.0467092,-0.0734694,0.235405,0.0202321,0.148576,0.0378226,0.0752101,-0.0698068,0.142707,0.0290758,0.0617498,-0.0315292,-0.0532516,-0.00765618,0.0550419,0.0943861,-0.0334319,-0.050814,-0.209307,0.147804,0.101127,0.108047,-0.0557698,-0.184443,-0.107178,-0.0100633,0.081944,-0.00919807,-0.177926,-0.0653052,-0.0034881,-0.197044,-0.134553,-0.00546277,-0.18337,-0.275064,-0.157778,-0.0979777,0.142787,0.0590085,0.045632,-0.078322,-0.0664732,0.050546,0.0691054,0.0124517,0.0474151,-0.0777108,0.00675938,0.056061,0.0349918,0.0236858,0.122147,0.1355,0.0218968,-0.10961,0.0296732,0.079712,0.0206232,0.120805,-0.157964,-0.108285,0.0147114,0,
-0.0494633,-0.0921783,0.109829,-0.0825115,-0.0629947,-0.0543784,0.0054306,0.112717,-0.113516,-0.0853965,-0.0656655,-0.199801,-0.100436,0.0487955,0.129263,-0.0127898,-0.0462786,-0.0231536,-0.0609738,0.0187841,-0.0764803,-0.0115483,-0.0737801,-0.025316,0.15936,-0.120433,0.100327,-0.0478303,0.0828821,-0.0370182,-0.130558,0.138028,0.149045,-0.174155,0.129306,-0.0469303,-0.0979458,-0.046776,-0.127992,0.00467315,0.134831,-0.0625415,-0.0552187,-0.111993,-0.243217,0.142957,-0.0871273,0.0626498,-0.0689067,0.0174435,0.00952303,0.0289835,-0.148467,-0.251768,-0.0244342,0.0818424,0.0187888,-0.207658,-0.0518699,-0.104095,-0.00194642,-0.0215222,-0.165516,-0.156918,0.0371611,0.0470877,0.183547,0.039445,-0.121124,-0.000567278,-0.0144325,0.09517,0.0290232,-0.0669585,0.114975,0.161843,0.0885486,0.170969,0.0302788,0,
0.0204833,0.11173,-0.128383,0.198375,-0.0884303,0.157532,0.0989575,0.0989858,-0.0710434,0.0932783,0.206152,0.155595,0.00807834,0.053783,-0.0456679,-0.14129,-0.245657,0.00878763,0.170495,0.0332425,-0.0203344,-0.117245,0.0203531,0.187972,-0.0695851,0.145204,0.0516074,-0.104257,-0.208865,0.051349,0.151516,0.0498728,-0.00152079,-0.0294363,-0.0213911,0.061815,-0.0425784,-0.0564219,0.00452588,0.0909671,-0.0042099,0.0326851,-0.113937,-0.136981,0.0980875,0.140772,-0.0648378,-0.070344,0.165478,0.0923799,0.0413244,0.135767,-0.0109695,-0.0315219,0.123203,-0.164323,-0.0846254,0.0182636,0.041045,0.132018,0.0217315,-0.0242126,-0.199488,-0.0584847,0.164581,0.0374024,0.0438694,0.085161,0.140436,-0.000366256,0.14912,0.0802685,-0.0291777,0.164907,-0.0496387,-0.032536,-0.264728,-0.0956814,-0.0164316,0,
-0.0230752,-0.0609672,-0.327203,0.0223191,0.0283181,0.152643,0.0573451,0.0356334,-0.0415925,-0.0447068,-0.131261,0.0211099,-0.0816189,-0.101792,0.109431,-0.120754,-0.252585,0.0793381,0.000456326,-0.0305413,0.144833,0.0206429,0.070619,0.238879,0.0826833,0.00151234,0.051866,-0.0323432,0.197196,0.146248,-0.013404,-0.0578842,0.240134,-0.147056,-0.048034,0.105075,-0.0450599,0.137353,0.0563613,0.0799767,0.0406219,0.0408387,-0.0141941,0.159844,0.0854409,-0.114789,-0.113469,-0.0328324,0.0199892,0.0207878,0.116079,0.208639,0.095357,0.0296159,-0.167126,0.0866751,-0.024082,-0.0223662,0.0699287,-0.0875033,0.131849,-0.0476058,-0.0178212,-0.142831,0.17754,-0.173216,0.0165789,-0.0994521,0.207521,0.100772,0.0424525,0.164977,0.00624278,0.123348,-0.0216959,0.0465889,-0.117779,-0.0238962,-0.157879,0,
0.0863392,-0.359145,-0.0572754,0.0727154,-0.0611463,-0.0718092,0.00601121,-0.201071,0.0678726,0.0907127,-0.0198439,-0.0440309,-0.0473866,-0.0442762,-0.13431,-0.102382,-0.11881,-0.0147227,-0.0141735,-0.053814,0.0375277,0.166292,0.121316,-0.0490271,0.00393532,-0.00977221,0.100842,0.144239,-0.230379,-0.124899,-0.163229,0.0736289,-0.0749207,-0.0670489,-0.0937468,0.050548,0.0236208,0.0575373,-0.00304625,0.178601,0.0477238,0.117444,-0.00734587,0.193666,0.0795386,-0.0569008,-0.067711,-0.0786131,0.048001,-0.118102,0.15842,0.086277,-0.0413357,-0.166259,-0.238291,0.0666989,0.087752,0.0377529,-0.18702,0.0387064,0.0450468,-0.0543924,-0.0727064,0.0756337,-0.0583794,-0.0832994,-0.0607435,-0.0885989,0.0139717,-0.14373,-0.137928,0.0125667,-0.0109505,0.020163,0.0552729,0.158556,-0.0270228,-0.140134,-0.127734,0,
-0.0230267,0.00480894,0.0223453,0.0490012,-0.275457,-0.00117194,-0.153921,0.161919,-0.0126584,-0.159683,0.0280204,-0.0923347,0.134615,0.053987,0.0933245,0.0635421,-0.0646895,0.197494,0.00405167,-0.0252065,0.171071,-0.0581388,0.0506813,0.125526,-0.0862217,0.0356111,0.0977627,-0.0273906,0.105159,-0.0981302,-0.00393016,0.00761758,0.0635219,-0.0181585,-0.15431,0.0072461,0.0790749,-0.209799,0.061549,0.0246843,0.0036844,0.0648359,0.0759953,0.0218988,0.123193,-0.0945147,0.11059,-0.00897116,0.133299,-0.118313,-0.0559432,-0.0856958,-0.0262192,-0.229082,-0.157259,0.0875952,0.0990356,0.20099,0.217184,0.067115,0.00354122,-0.0613726,-0.0128148,-0.0854399,0.0170147,0.0301709,-0.0534286,0.178399,0.028677,0.0544006,0.0609836,-0.0567698,0.0782868,0.0834112,0.189791,-0.0657181,0.0752009,0.018596,0.0320329,0,
0.0512953,-0.0906466,0.0251278,0.0932247,-0.148414,0.133987,0.140867,-0.0548668,-0.0203383,0.0782795,-0.0056667,0.134617,-0.0139003,-0.0343922,-0.10574,-0.00535677,0.0476105,0.184395,-0.190501,-0.0765349,0.143769,0.0084116,0.191978,0.226016,0.0821976,0.0767661,-0.0875014,0.0770426,-0.0793972,0.17931,0.0404034,0.0399324,-0.0291288,0.111622,0.0867869,-0.161401,-0.0523299,-0.131754,0.0153119,-0.0562196,0.054711,0.0938416,-0.087693,0.0410005,-0.203849,-0.0972863,-0.0536781,0.136432,0.0191896,-0.105453,0.0611453,-0.0212645,0.132994,0.183552,0.068062,-0.0913406,-0.0716769,-0.0407879,0.137601,-0.146303,-0.0182928,-0.177772,-0.180586,0.11846,-0.0842961,-0.20785,0.0414352,-0.104383,0.160719,0.0271207,-0.0855484,-0.102553,0.0594932,-0.0321664,0.0510188,-0.00197843,0.0574239,0.110678,-0.0290972,0,
